Contour length,Contour area,mean blue1,mean green1,mean red1,varb1,varg1,varr1,pix11,pix21,pix31,pix41,mean blue2,mean green2,mean red2,varb2,varg2,varr2,pix12,pix22,pix32,pix42,mean blue3,mean green3,mean red3,varb3,varg3,varr3,pix13,pix23,pix33,pix43,mean blue4,mean green4,mean red4,varb4,varg4,varr4,pix14,pix24,pix34,pix44,Type
18722.5,521.7716397,2.0803125,4.806770833,20.1275,79.3219874,203.2744333,2660.57166,0,0,0,0,2.57828125,7.015260417,77.8684375,104.4505387,195.0419025,3595.761858,8193795,8061952,7667969,7930625,0.4784375,0.781875,2.205416667,35.77807673,52.05825482,282.969679,0,0,0,0,3.177395833,5.208958333,34.75520833,221.6773849,296.4723781,2287.756119,2,65536,0,0,Tomato
20842,551.6711347,2.443125,5.816614583,24.91328125,100.5796819,242.6156927,3137.367949,0,0,0,0,2.48515625,7.3778125,86.28744792,96.46134216,191.4944452,3147.782217,7864320,7733762,7799040,7930112,0.448125,0.6475,1.479479167,31.27001732,47.39886875,184.8864539,0,0,0,0,3.199166667,5.2396875,30.619375,209.5597076,289.6999457,2103.603666,0,0,0,0,Tomato
20274.5,542.2569203,2.425677083,5.704270833,24.61432292,94.13145527,234.0631693,3090.99693,0,0,0,0,2.561510417,7.265104167,85.87505208,102.185279,193.7325323,3093.319544,8127745,7667969,7864834,7864834,0.303125,0.405104167,0.908854167,19.17769857,28.44870311,111.8874216,0,0,0,0,3.053229167,5.043020833,26.91447917,214.6668542,292.3995034,1956.65654,0,0,0,0,Tomato
20334,544.4995615,2.1259375,4.941510417,20.09927083,81.48580641,210.3502769,2637.453687,0,0,0,0,2.424010417,7.1584375,86.40932292,86.85516308,180.5345851,3202.539382,7996672,7799041,7864321,8061184,0.252604167,0.357395833,0.726145833,19.60525363,26.86028905,90.71864973,0,0,0,0,2.889479167,4.7846875,29.776875,189.356431,256.492703,2062.295424,0,0,0,0,Tomato
19624,534.8427068,2.055052083,4.523125,17.32635417,83.89681302,206.0915486,2340.130576,0,0,0,0,2.39234375,7.271354167,83.8065625,91.99153513,187.3214711,3426.770811,8257792,7930112,8192257,8323841,0.237916667,0.341979167,0.738541667,18.53756233,25.02607108,93.75976454,0,0,0,0,2.891666667,4.8684375,31.96364583,194.7018056,264.9694621,2162.721699,0,0,0,0,Tomato
19456.5,533.4284948,1.85296875,4.124270833,15.86432292,70.31103806,182.9071609,2168.226644,0,0,0,0,2.370260417,7.113333333,81.5365625,89.98858431,183.9965306,3588.298142,8586754,7930625,8192000,8653317,0.313333333,0.444479167,1.106041667,20.39432222,29.4317091,139.5122968,0,0,0,0,2.936979167,4.944479167,35.86479167,191.4286325,263.2995216,2292.20276,2,0,0,0,Tomato
20735,549.3279901,2.526927083,6.164583333,30.62432292,92.73854577,232.8988498,3581.840585,2,0,0,0,2.592708333,7.018958333,80.60015625,105.3052593,201.8815156,3340.321531,7864832,7799809,7602689,7864834,0.643020833,1.0965625,3.910416667,38.63183671,60.42536318,455.9836415,0,0,0,0,3.257708333,5.049479167,34.86947917,228.2108781,295.5516143,2208.846818,4,196610,0,0,Tomato
19605,533.6711345,1.879270833,4.5084375,19.27901042,67.52240363,186.9335746,2533.192518,0,0,0,0,2.448177083,6.910729167,79.37,95.86564772,191.6917182,3654.537475,8849410,7866113,8192256,8587013,0.458854167,0.7984375,2.556875,31.09830702,46.98968506,318.7398902,0,0,0,0,3.063125,4.938020833,39.73510417,209.8762236,280.1991794,2349.379309,65536,0,0,0,Tomato
29330.5,650.482317,8.605364583,13.32697917,41.70645833,465.6210858,757.2817305,5747.359562,0,0,0,0,6.157083333,18.63614583,113.5031771,230.734804,448.5136518,4595.071448,10425860,10031616,9966592,10360069,2.811041667,4.288854167,12.48822917,198.8542947,286.2020841,1729.67507,0,0,0,0,5.340520833,11.6084375,81.92895833,345.2224831,493.368033,3004.493286,7805961,7214592,7541760,7344898,Tomato
24997,603.9554061,6.38171875,10.98166667,41.14869792,329.7967387,531.8114347,5051.15617,12672334,0,0,0,3.953125,12.70223958,96.27083333,166.8392611,336.0990992,4205.37717,9112833,8980995,8915200,8980736,1.811979167,2.82625,9.153854167,110.580169,163.1456443,1133.217266,0,0,0,0,3.6628125,7.913541667,60.34333333,193.0568254,311.5666916,2843.247122,6556672,6691072,8084043,7683113,Tomato
19566,529.8721453,2.90953125,5.08875,18.06494792,115.9754092,227.6681651,2389.197501,0,0,0,0,2.246666667,8.6459375,82.01359375,78.85769722,213.3960981,3830.099346,8390400,8259328,8062464,8062209,0.42125,0.909479167,2.609791667,21.7785901,49.01732681,348.5837791,0,0,0,0,3.632916667,7.043125,53.82260417,268.4058748,380.1143902,2892.502802,6030336,6364937,9341828,393472,Tomato
24423.5,595.3696188,8.017864583,12.53713542,42.44817708,413.6783788,664.900496,5735.620856,11628903,0,0,0,5.522291667,16.26578125,107.7559375,197.8310656,405.2336832,4722.471788,10161409,9768707,9636608,9833474,2.0440625,2.5859375,6.763020833,153.283371,190.9819897,944.2760284,0,0,0,0,5.130729167,10.5725,60.21333333,364.9357224,518.0282854,3605.213864,7413763,10784903,0,0,Tomato
22679,580.0142809,7.55640625,12.89104167,48.67416667,336.8439017,588.6871906,6151.254562,12799307,0,0,12941173,5.9728125,15.33421875,90.35098958,264.4040525,483.5488707,5487.967796,10230787,10231553,10098947,9571842,3.006666667,4.4321875,14.47291667,174.4566222,250.6285265,1858.873641,0,0,0,0,5.17875,10.83166667,63.57958333,369.2436734,540.1720806,3683.579291,7541250,7743757,196608,10853266,Tomato
22689,571.4701239,6.523333333,12.28645833,49.51921875,314.2900806,537.8857541,5676.879943,12341066,0,0,12869712,4.521354167,12.14192708,78.58244792,241.5743357,419.6067838,4859.11289,9837058,9904641,9639680,9112832,2.962916667,4.793125,16.71270833,191.4442498,270.8390777,1930.793297,0,0,0,0,4.581875,9.195520833,58.5365625,341.1685048,500.6389591,3093.791163,6489600,6757376,9336938,9996925,Tomato
24319.5,596.8843367,6.04203125,9.873177083,33.90942708,325.9327646,523.7662597,4531.095599,256,0,0,0,5.2090625,14.74046875,105.9753125,299.728272,476.3796748,3946.238036,9505536,9308931,9242625,9374211,1.0721875,1.3709375,3.165208333,80.4234348,104.3454262,425.7918729,0,0,0,0,4.091875,8.1346875,49.64,249.102184,366.9594634,3015.714567,7357232,65536,0,0,Tomato
24055,602.1564168,5.504791667,10.088125,38.70755208,259.1536229,462.2362965,4893.703276,12407622,0,0,0,3.933229167,13.39276042,101.3032813,141.557625,324.6827705,4097.132968,9112320,9178115,8849664,8980736,1.2953125,1.888333333,5.490208333,78.48935303,113.3064889,704.4436541,0,0,0,0,3.9959375,8.454166667,52.90052083,261.3648793,388.4381076,3062.8525,7217666,256,0,0,Tomato
24743.5,599.3696184,6.702604167,11.69005208,45.17567708,331.1244724,539.2529427,5364.988981,11947836,0,0,393216,4.231770833,12.78859375,94.3334375,190.2431573,361.4972345,4326.409236,8849408,8850688,8980995,8914944,2.201041667,3.309479167,10.59739583,140.9183322,198.3039101,1294.863847,0,0,0,0,4.242604167,8.6915625,60.120625,281.3091641,415.7380955,2945.274616,6688771,6692096,9338229,8610898,Tomato
19661.5,534.2569216,1.95125,4.780520833,21.42609375,69.6580401,192.3052664,2759.823913,0,0,0,0,2.421666667,6.894270833,76.7840625,100.4459472,193.7153838,3696.661808,8652547,7932417,7865600,8259331,0.630833333,1.169895833,4.139791667,41.51809097,65.79998957,505.8162916,0,0,0,0,3.1328125,5.066875,42.5053125,212.2851733,289.9011527,2375.810388,8486006,256,0,0,Tomato
19909.5,538.2569203,1.834114583,4.1471875,16.72260417,64.65107578,177.6752108,2250.857635,0,0,0,0,2.322291667,7.16703125,80.98020833,89.66841975,190.6365276,3688.349296,8718338,8521731,8455168,8324096,0.399375,0.671979167,1.989270833,26.11487461,41.3087565,251.3124891,0,0,0,0,3.020104167,4.957291667,40.8990625,200.7094917,277.077551,2391.937832,256,65538,0,0,Tomato
19172,523.8721462,2.58625,4.358072917,15.12973958,103.9836026,200.0157942,2041.708116,0,0,0,0,2.083645833,8.325520833,77.27197917,71.27394087,203.9163279,4048.894569,8521984,8457218,8325120,8324352,0.504166667,1.080625,3.162708333,24.98810764,57.46162461,425.5595677,0,0,0,0,3.455104167,7.288125,61.24989583,245.0173594,361.968234,2834.97599,6095106,6096897,5771008,5967617,Tomato
24203,591.9554054,5.706041667,12.14729167,46.26098958,235.938276,557.949451,5868.839853,13130806,0,0,0,6.150625,15.67651042,105.74125,266.1227288,455.3844691,4301.66659,9504768,9441283,9440768,9506049,1.3090625,2.30375,7.201041667,103.9810429,155.7762776,992.5291656,0,0,0,0,4.586354167,9.578541667,48.58,384.4623346,524.0477895,3420.663808,256,65538,0,0,Tomato
17133.5,498.8010765,2.752447917,6.768072917,33.46666667,108.0778325,250.1816786,3770.538576,983040,0,0,0,3.019010417,6.869427083,67.92041667,147.9891699,241.7541486,3393.684604,7997440,8262914,8195328,7932417,0.5378125,0.7065625,1.6928125,40.61127855,52.7664986,197.19449,0,0,0,0,2.62,4.014375,16.7703125,192.7672667,247.5450017,1402.131723,0,0,0,0,Tomato
25688.5,607.8549012,6.34,10.92036458,40.53505208,315.8879417,533.8163145,5122.181376,12086105,0,0,0,4.28375,13.20302083,94.82447917,190.5962568,366.2125325,4651.319297,9900545,8719616,8783872,9243392,2.698854167,4.281458333,14.049375,180.9419154,256.0901562,1726.658604,0,0,0,0,4.402083333,8.978125,73.12614583,287.308329,417.3013965,2680.834816,6424576,6621185,7016194,6686977,Tomato
165.5,919.4183896,1.177864583,1.179270833,1.966041667,99.19383294,110.318487,244.1796802,65541,0,0,65536,0.91703125,0.910625,1.36921875,89.90254327,99.98836628,179.6851879,0,0,0,0,0.85875,0.859895833,1.21375,76.41442344,80.02109999,137.2134776,0,0,0,0,1.918020833,1.989895833,2.340416667,212.0706752,227.2439604,267.3989082,0,0,0,0,Tomato
24889,599.9554057,7.133385417,12.52682292,49.0075,346.9817396,569.2946972,5686.945777,11748401,256,65536,12674133,4.6065625,13.12614583,88.38734375,224.9985403,409.5505456,4728.795329,8982784,9442817,9178624,8849409,3.149166667,4.946458333,17.09583333,202.5214993,277.5154666,1978.740816,0,0,0,0,4.522708333,9.367291667,68.27458333,319.196776,455.2473885,2873.347729,6556421,6622464,6887680,6951682,Tomato
24698,618.3574263,5.677135417,10.9015625,49.99958333,231.276123,415.1434351,5522.776146,12336941,5,12671308,11618608,4.5990625,12.54557292,85.67453125,210.3383116,393.5352148,4680.886935,9441795,9902339,9244672,9046786,2.977083333,4.894895833,19.19885417,154.4859332,230.6371823,2116.848061,0,0,0,0,4.273125,8.9809375,65.3965625,303.7151944,453.0626575,2911.719509,6619906,6556672,6821636,7018755,Tomato
24994.5,600.1980445,6.229739583,10.73317708,41.43255208,301.7734176,506.5733368,5167.250451,11498608,0,0,256,4.25921875,12.77885417,85.99213542,206.3975452,383.7077612,4977.860615,9902085,9640964,9310977,8915968,3.291458333,5.499166667,20.39625,205.8935937,292.8614576,2359.743194,0,0,0,0,4.365,9.092708333,79.3409375,295.978025,418.0053635,2401.033657,6358016,6490369,6161665,6226945,Tomato
20529.5,545.9137747,2.074114583,4.568385417,19.00708333,74.59028828,191.7633443,2504.0837,0,0,0,0,2.4984375,7.212708333,85.41072917,96.27010173,194.3378802,3449.952552,8586752,8258561,8455427,8389376,0.319583333,0.506875,1.288125,21.10661649,33.6247444,160.8040673,0,0,0,0,3.032708333,4.8534375,36.08489583,206.2235135,272.8617486,2269.908939,256,256,0,0,Tomato
20286.5,541.9137759,2.181302083,5.429791667,25.05098958,78.67645247,212.1954875,3113.307973,65536,0,0,0,2.570729167,7.16265625,81.26682292,110.3802057,205.65047,3454.168962,8061952,7865602,7864832,8061184,0.52875,0.9353125,3.069895833,32.7889651,53.95800303,372.9702187,0,0,0,0,3.146770833,5.054791667,36.76677083,217.4260625,294.5028312,2265.129042,256,2,0,0,Tomato
25164,602.4406866,6.082395833,10.91848958,40.924375,299.2431068,521.215804,5141.496781,12279382,0,0,0,4.214114583,13.45515625,93.2721875,188.033582,366.5102807,4691.594143,9573124,9245959,9046786,9112833,2.690625,4.3825,14.57458333,179.3505371,254.9218188,1775.248187,0,0,0,0,4.145416667,8.931666667,71.90166667,257.7178123,386.1959556,2713.945956,6819842,6293248,6951682,6556672,Tomato
25252.5,604.198045,6.366875,10.65171875,39.30375,323.4229027,529.8770856,5032.607007,11108735,0,0,0,4.358802083,13.38,93.821875,199.9241256,376.49185,4754.856292,9901571,9113858,9244419,9308929,2.625625,4.09,13.72020833,173.2575517,241.0539833,1695.387133,0,0,0,0,4.388020833,8.863229167,73.07354167,285.3585023,404.6159812,2702.785633,6358016,6686465,6950656,6490880,Tomato
18607,519.5289989,2.170520833,5.141510417,22.63729167,85.63800598,213.3407561,2917.205838,0,0,0,0,2.534947917,6.811041667,75.90822917,107.3634661,196.0396072,3564.974391,7734016,8062977,7667712,7864834,0.550833333,0.927291667,2.86125,37.19533264,57.0678385,358.3224151,0,0,0,0,3.16875,5.3228125,34.20427083,228.4463151,303.1340213,2253.742336,65536,256,0,0,Tomato
18987,525.1858528,2.553020833,6.086666667,28.18291667,100.6558346,239.8864472,3430.693416,4,0,0,0,2.675625,7.02296875,75.14744792,113.5560309,204.054837,3479.109353,7930625,8195330,7799809,7536896,0.70375,1.219166667,3.928333333,49.66306927,73.79738264,475.8913222,0,0,0,0,3.203333333,5.266770833,32.17052083,226.5588639,302.7610208,2178.46061,0,0,0,0,Tomato
17135.5,500.8010777,2.535885417,5.9590625,29.7421875,101.4192331,219.8245741,3434.040408,262144,0,0,0,2.633177083,6.294947917,69.30557292,107.0120555,192.8676411,3290.775323,7865600,8195329,7800320,7996418,0.371354167,0.499583333,1.389375,20.63886692,28.83604149,155.8077621,0,0,0,0,2.196875,3.562395833,18.05572917,118.9470736,174.5261068,1423.748248,0,0,0,0,Tomato
19900.5,537.4284937,2.494270833,6.172291667,27.69401042,100.159863,250.1577114,3392.962464,512,0,0,0,2.445625,7.03078125,75.19671875,100.4192309,191.7423338,3487.172187,7800320,8261123,7865602,7537409,0.788541667,1.568125,5.548125,54.08111871,85.68348398,667.788934,0,0,0,0,3.187083333,5.5440625,38.64479167,217.0954165,298.0497252,2324.134035,256,0,0,0,Tomato
30051.5,699.3696193,9.1553125,15.23848958,55.61458333,410.0099405,679.2836956,6461.096975,12464673,196608,262144,12866632,6.011666667,17.09510417,109.6061458,209.2125722,410.8140802,4265.793004,9505536,9243904,9506562,9506049,3.584166667,5.787083333,19.58427083,188.2902076,296.8863332,2385.746857,0,0,0,0,4.613333333,10.489375,80.7846875,280.4909056,426.7634288,2771.552911,7080196,6883329,7345157,6883072,Tomato
19696.5,535.0853484,1.921770833,4.626197917,20.47,67.75377603,186.9951158,2660.2991,0,0,0,0,2.519739583,6.856770833,78.06677083,102.7885687,196.6719854,3684.143771,8652800,7800833,8126976,8192256,0.597083333,1.039479167,3.52875,40.04765816,61.29646223,437.5708401,0,0,0,0,3.169583333,4.977604167,41.60302083,217.3612415,287.4481443,2373.366678,196612,2,0,0,Tomato
20762,550.1564168,1.854739583,4.206041667,16.73322917,68.40999316,182.601401,2253.712583,0,0,0,0,2.413697917,7.14484375,85.84046875,85.03567695,183.5915724,3492.158769,8718338,8454400,8455168,8718851,0.284375,0.405416667,1.046041667,16.63954753,25.15667899,129.0028802,0,0,0,0,2.962395833,4.735,37.46947917,197.5893151,264.9383167,2295.692818,2,0,0,0,Tomato
25384.5,622.3990556,5.531458333,9.738385417,37.70416667,254.5415104,448.8153599,4809.551128,11755349,0,0,0,3.977447917,13.28203125,101.4211979,135.3331893,314.0778021,4261.500249,9441538,9178113,9308160,9308929,1.660833333,2.556041667,8.2890625,95.29100764,145.021651,1050.42113,0,0,0,0,3.9590625,8.399479167,63.65270833,251.87072,366.4334372,2939.229805,6951428,6953475,7286286,7479041,Tomato
18865.5,525.286358,2.154791667,5.0559375,22.10765625,82.24218537,210.0911418,2864.7969,0,0,0,0,2.558958333,6.782395833,76.30072917,104.5846489,191.8693151,3580.042687,7471360,8128002,7864834,7864834,0.5578125,0.9675,3.049791667,37.11811605,58.50852708,382.0912708,0,0,0,0,3.161666667,5.119583333,36.05958333,221.6586556,289.3369498,2307.901033,65540,0,0,0,Tomato
179,949.9452999,0.722291667,0.735364583,1.3971875,43.17881558,53.12647851,147.0655754,0,0,0,0,1.046614583,1.040260417,1.772395833,69.05798333,80.80697285,177.3769463,0,0,0,0,0.511875,0.5159375,0.750104167,40.64777565,45.57391266,78.94848957,0,0,0,0,1.7634375,1.793125,2.068020833,185.969559,193.6617861,216.4088107,0,0,0,0,Tomato
18531,520.7005721,2.0184375,4.692760417,19.35104167,77.91913923,201.9978434,2581.210936,0,0,0,0,2.48828125,7.019114583,77.25145833,98.61527934,189.5085409,3619.714477,8127491,8062979,7733762,7995905,0.386875,0.66125,1.993333333,23.6576194,38.80962344,253.0137056,0,0,0,0,3.093229167,5.173541667,35.06739583,213.2724542,283.1780083,2292.869312,0,0,0,0,Tomato
20160.5,542.2569214,2.19546875,5.30234375,24.82848958,81.18882322,208.8947862,3081.588657,2,0,0,0,2.543489583,6.918177083,80.26583333,106.0996712,202.1407529,3501.78652,8324352,7734016,7864834,8126977,0.578229167,1.019166667,3.435104167,38.1513802,59.04921597,415.8016219,0,0,0,0,2.960104167,4.790729167,37.4709375,175.0708042,247.4365182,2258.582697,0,65536,0,0,Tomato
20180.5,541.9137746,2.109322917,5.098072917,23.21333333,74.54362142,201.5390796,2935.734489,0,0,0,0,2.616197917,7.11421875,81.55973958,108.9349355,205.2985687,3489.68841,8388608,7996418,7864320,8258048,0.452708333,0.818333333,2.6290625,27.87630516,46.61137222,322.1135512,0,0,0,0,3.133645833,5.057708333,37.03114583,219.4514096,288.9368781,2271.229551,258,0,0,0,Tomato
19869.5,537.9137748,1.74546875,3.8678125,15.356875,63.64162009,167.6023181,2089.336807,0,0,0,0,2.406927083,6.870677083,80.52401042,90.12414993,184.2823902,3755.742757,8850179,8717824,8585984,8586756,0.3759375,0.630520833,1.892083333,22.63356683,38.91213098,237.890229,0,0,0,0,3.065625,4.887395833,42.29927083,206.5496517,272.3853411,2414.215958,196608,0,0,0,Tomato
30839.5,666.1391722,10.43354167,16.76208333,55.89979167,523.1156875,834.7330832,6726.183292,12273969,256,458752,13133389,6.125729167,18.45338542,112.8367188,228.570338,451.4549104,4328.24662,10096897,9769220,9572352,9964544,3.935520833,6.132604167,19.263125,250.1088633,364.1543953,2426.593474,0,0,0,0,5.007708333,11.33479167,84.38010417,352.3918156,506.5702062,2743.984375,6881536,7411973,6951168,7211265,Tomato
24220,616.6416957,5.110572917,8.712604167,31.69213542,255.4776174,447.8550078,4336.169959,0,0,0,0,3.656927083,12.44369792,89.7015625,120.3407906,293.1059967,4965.024998,10228740,9443589,9570816,9571328,1.957916667,3.602916667,13.06572917,109.7661457,182.2277415,1662.962867,0,0,0,0,4.182604167,8.760416667,76.88395833,273.7023849,391.1121832,2605.888618,6422530,7280393,6885126,6555392,Tomato
25136.5,601.0264734,6.247395833,10.69947917,39.6340625,308.9593161,521.5087497,5070.530569,65536,0,0,0,4.14,12.97015625,87.76166667,182.0584208,361.9194739,5007.855697,10032905,9573124,9244672,9309952,3.0578125,5.293958333,18.85291667,195.4034285,290.1248385,2243.395866,0,0,0,0,4.554375,9.503333333,80.76510417,308.0091267,444.4560306,2382.107011,6621187,6359040,6752770,6489600,Tomato
25165.5,603.0264735,7.04640625,12.52208333,48.71755208,351.9870652,574.1406582,5656.919234,11683890,0,65793,12018772,4.59875,13.24817708,89.474375,232.9508734,413.3409602,4673.307573,8850688,9639426,9047040,8915200,3.004270833,4.814895833,16.83708333,189.4442526,263.2191739,1953.518041,0,0,0,0,4.4759375,9.381354167,68.7221875,328.4579627,469.9834232,2830.629799,6818563,6490368,6887169,6819842,Tomato
27522,630.9259683,8.06296875,14.02348958,54.7671875,391.6925454,621.0581462,5980.056736,11282200,11237226,12870740,12078648,4.537760417,13.50630208,101.9302083,204.9246158,385.162877,3863.702317,9046529,8915202,8980993,8980993,2.689166667,4.0040625,12.26239583,181.161716,243.7223793,1459.884794,0,0,0,0,4.428229167,9.003958333,61.55510417,318.9173489,455.117276,2925.482797,6884099,6823168,9072476,6896417,Tomato
30558.5,700.6000665,15.28052083,18.54109375,36.17833333,830.7548497,1142.843103,2951.630697,11702129,0,0,768,25.62557292,30.57083333,78.95010417,553.3621481,661.265191,1680.716365,6627363,5973031,6563880,6566443,7.184166667,7.892916667,12.27125,434.2877493,501.2985332,886.0214234,0,0,0,0,21.46114583,25.73635417,46.25239583,1189.352657,1416.813303,1885.014526,4467746,5984841,8224366,9210493,Tomato
38522,835.6122588,33.02125,37.71645833,41.520625,2343.675382,3152.405542,3417.385825,6701887,8292228,7699319,7363929,50.67546875,57.42885417,76.10265625,1005.402857,1275.124626,1491.493993,6305846,7358526,6897724,5714224,26.47447917,30.12791667,29.36479167,1694.886015,2161.434471,1919.700052,65536,0,65536,0,44.6515625,52.71875,60.67177083,1699.973487,1923.347982,821.3700781,3676436,3283478,3087381,3088662,Apple
29700.5,671.0853485,20.16135417,22.58526042,38.86989583,1123.106881,1475.640022,3591.055365,7947843,256,589824,10848394,28.40130208,30.03536458,72.8009375,663.4298421,773.1925514,2130.813603,6890527,7221285,7023401,6757660,12.6025,13.41854167,22.368125,688.1309521,769.7650312,1752.156359,0,0,0,0,23.7784375,25.95291667,55.2071875,1248.254139,1375.41445,1743.434053,3805451,5059891,4995381,5126713,Apple
30075.5,707.7716397,17.7653125,19.8603125,34.473125,1044.448463,1389.356633,3403.668236,9066323,0,0,0,28.97104167,30.74947917,74.66484375,660.7609322,803.0369268,2250.350535,5968670,6497060,7284256,8005678,12.64322917,13.66114583,22.5728125,701.7976104,808.527782,1827.085323,0,0,0,0,26.069375,28.1859375,59.86854167,1378.563729,1520.763865,1747.067719,3738379,4333850,5059893,5126452,Apple
30714.5,705.7716399,14.9065625,16.61083333,29.27880208,891.2703319,1182.612091,2992.992946,512,0,0,0,29.42671875,30.71322917,74.99296875,666.9725465,821.5265125,2311.406773,6756379,6036509,6888219,6887714,11.61708333,12.54770833,20.94479167,633.6702498,739.5345989,1708.27091,0,0,0,0,26.74364583,28.5446875,62.20135417,1263.978553,1405.48467,1569.401852,3606279,3739919,4398879,4333598,Apple
30650,749.1858541,16.25640625,18.04885417,31.23885417,978.8577454,1286.821363,3154.556595,11179412,0,0,0,29.9925,31.73296875,76.8871875,665.5807771,842.2352047,2210.249565,6624534,7350565,7413799,7677735,10.14239583,10.77322917,18.1875,571.0337859,634.0945125,1488.265677,0,0,0,0,24.12104167,25.943125,57.05020833,1171.525557,1310.492599,1662.834979,3935242,4466727,5192245,4995127,Apple
24761.5,659.1442233,5.99765625,6.35140625,15.56052083,335.4221299,425.3136491,1290.957796,0,0,0,0,13.715625,14.19953125,62.26041667,311.584235,374.5271144,1186.549058,6162954,5638670,6034966,5375498,1.171875,1.156770833,1.733958333,73.73920898,74.82052707,127.8715135,0,0,0,0,11.67291667,12.415625,23.9271875,708.6003082,788.4999642,1201.567719,0,65536,0,0,Apple
335,962.6072063,0.888072917,0.888385417,1.249479167,69.79221191,64.75634427,102.4165101,2,0,0,0,0.872395833,0.89328125,1.117447917,83.79892551,81.40647569,106.4865706,0,0,0,0,0.474166667,0.473541667,0.492083333,47.17974931,47.02617496,48.43702066,0,0,0,0,0.428333333,0.424895833,0.435,48.11611389,47.8695677,48.36994167,0,0,0,0,Apple
25841.5,662.6589414,7.8184375,8.273697917,19.36203125,454.4473476,566.8633707,1677.459923,0,0,0,0,15.56921875,16.73463542,68.98390625,348.6035421,413.2343212,1219.347189,5836299,5573902,5508111,5443089,1.5459375,1.5215625,2.1975,104.0268481,104.0201601,175.7347437,0,0,0,0,12.66333333,13.446875,26.26552083,788.1414472,870.4946777,1410.510645,0,0,0,0,Apple
24854.5,647.8305147,6.164583333,6.3478125,17.06526042,325.942704,398.4535056,1448.196314,0,0,0,0,13.78734375,14.73713542,61.8525,306.2177461,369.6728293,1483.990952,5309955,6297109,5639697,6032138,3.126145833,3.098125,5.987916667,167.5864831,171.0064132,418.7913123,0,0,0,0,12.89989583,13.83583333,33.5203125,775.5369583,857.8563826,1349.923129,4074027,9868689,0,0,Apple
25651.5,659.4873686,8.586302083,9.174270833,22.30395833,487.0204686,633.562963,1895.568547,65536,0,0,0,14.40838542,15.20104167,63.0896875,305.2105651,351.5080197,1389.589352,6231057,5706764,5706253,5573388,3.7378125,3.742083333,6.981875,210.1409452,214.3563957,494.8125882,0,0,0,0,13.63333333,14.67979167,33.55875,869.2111806,965.2637166,1441.927173,3942693,10921377,0,0,Apple
24941,649.2447282,6.098020833,6.450052083,17.05942708,322.3602877,403.9847969,1457.7335,0,0,0,0,13.53177083,14.68208333,60.31776042,306.3218031,369.6619498,1585.708039,5572877,5377288,5310733,6098441,3.565416667,3.514166667,7.47,185.9057207,190.175841,503.5743083,0,0,0,0,13.22572917,14.52395833,37.05072917,787.6656088,891.9310927,1328.274197,4137759,4337448,6841435,5985356,Apple
24977,660.0731553,7.031614583,7.20125,19.51130208,349.9791568,410.2654359,1569.080393,256,0,0,0,14.93796875,15.42713542,63.84760417,317.626725,359.8745866,1356.522505,5836299,5838098,6102042,5572875,3.491354167,3.436666667,6.01625,203.4582586,202.5368222,438.7847359,0,0,0,0,13.61125,14.3890625,31.64822917,865.9205401,962.2006095,1459.263445,6116942,65793,0,0,Apple
25136.5,626.6589415,9.282447917,9.9390625,24.15098958,514.6768378,662.55462,1988.645275,512,0,0,0,15.49322917,16.22229167,64.7084375,337.0176625,379.9892322,1295.899158,5378319,6035731,5444623,5641489,3.516770833,3.518020833,5.884270833,214.0974271,217.1123836,441.4104609,0,0,0,0,13.45802083,14.3240625,29.37510417,883.4809461,989.6744627,1483.781901,11052962,65536,0,0,Apple
25277.5,664.3157961,9.68875,10.35234375,25.16953125,538.7193734,692.827156,2052.78454,512,0,0,0,15.823125,16.5621875,65.25635417,345.8814236,391.708841,1272.527928,5246729,5969173,5444886,6561823,3.763229167,3.660520833,6.1209375,231.8844604,228.2358997,457.59527,0,0,0,0,13.23135417,14.05739583,29.0359375,858.7499127,961.3363932,1475.691729,0,0,0,0,Apple
24711,659.2447298,7.589114583,7.782552083,20.88723958,362.5556003,421.2116227,1644.854733,196610,0,0,0,16.2725,16.69723958,66.27494792,348.1039729,389.4640132,1277.870081,5573137,5773073,5444623,5509135,3.190416667,3.173645833,5.055625,199.7651998,202.3599513,391.0179475,0,0,0,0,13.46458333,14.24458333,28.5734375,880.9285373,980.7297623,1504.813565,0,0,0,0,Apple
24485.5,644.6589427,8.706614583,9.511875,22.32369792,508.4737687,663.6665257,1926.642459,256,0,0,0,15.44864583,16.70890625,63.92338542,343.3269461,394.8235457,1431.825536,5969173,6232082,6036758,5442829,3.513020833,3.5253125,5.948125,211.6283721,215.1704009,444.082934,0,0,0,0,13.64541667,14.65416667,30.94135417,880.0080207,981.9231076,1497.954581,7170406,259,0,0,Apple
24140,652.4163022,6.095572917,6.328854167,17.27057292,301.8877929,353.8172716,1419.519863,0,0,0,0,15.29677083,16.46666667,64.60583333,341.4698437,403.4738889,1476.449008,5968142,5574926,5508363,5638918,2.789166667,2.756145833,4.583020833,164.467216,166.9339726,343.9318575,0,0,0,0,13.79104167,14.71489583,31.08104167,889.0992531,987.2836114,1514.297599,8421242,0,0,0,Apple
